kode_provinsi,nama_provinsi,indikator_upaya_kesehatan,tahun,nilai
71,"Prov. Sulawesi Utara","Persen Pemberian Fe3 Ibu Hamil",2003,58.46
71,"Prov. Sulawesi Utara","Persen Pemberian Fe3 Ibu Hamil",2004,64.84
71,"Prov. Sulawesi Utara","Persen Pemberian Fe3 Ibu Hamil",2005,70.3
71,"Prov. Sulawesi Utara","Persen Pemberian Fe3 Ibu Hamil",2006,46.8
71,"Prov. Sulawesi Utara","Persen Pemberian Fe3 Ibu Hamil",2007,69.19
71,"Prov. Sulawesi Utara","Persen Pemberian Fe3 Ibu Hamil",2008,77.49
71,"Prov. Sulawesi Utara","Persen Pemberian Fe3 Ibu Hamil",2009,77.38
71,"Prov. Sulawesi Utara","Persen Pemberian Fe3 Ibu Hamil",2010,77.38
71,"Prov. Sulawesi Utara","Persen Pemberian Fe3 Ibu Hamil",2011,77.38
71,"Prov. Sulawesi Utara","Persen Pemberian Fe3 Ibu Hamil",2012,77.38
71,"Prov. Sulawesi Utara","Persen Salinakes",2000,78.82
71,"Prov. Sulawesi Utara","Persen Salinakes",2001,0
71,"Prov. Sulawesi Utara","Persen Salinakes",2002,68.17
71,"Prov. Sulawesi Utara","Persen Salinakes",2003,87.38
71,"Prov. Sulawesi Utara","Persen Salinakes",2004,86.45
71,"Prov. Sulawesi Utara","Persen Salinakes",2005,66.79
71,"Prov. Sulawesi Utara","Persen Salinakes",2006,82.34
71,"Prov. Sulawesi Utara","Persen Salinakes",2007,62.74
71,"Prov. Sulawesi Utara","Persen Salinakes",2008,73.53
71,"Prov. Sulawesi Utara","Persen Salinakes",2009,85.59
71,"Prov. Sulawesi Utara","Persen Salinakes",2010,85.59
71,"Prov. Sulawesi Utara","Persen Salinakes",2011,85.59
71,"Prov. Sulawesi Utara","Persen Salinakes",2012,85.59
71,"Prov. Sulawesi Utara","PersentasePeserta KB Baru",2000,0
71,"Prov. Sulawesi Utara","PersentasePeserta KB Baru",2001,33707
71,"Prov. Sulawesi Utara","PersentasePeserta KB Baru",2002,53084
71,"Prov. Sulawesi Utara","PersentasePeserta KB Baru",2003,1990
71,"Prov. Sulawesi Utara","PersentasePeserta KB Baru",2004,0
71,"Prov. Sulawesi Utara","PersentasePeserta KB Baru",2005,34684
71,"Prov. Sulawesi Utara","PersentasePeserta KB Baru",2006,45057
71,"Prov. Sulawesi Utara","PersentasePeserta KB Baru",2007,49117
71,"Prov. Sulawesi Utara","PersentasePeserta KB Baru",2008,73637
71,"Prov. Sulawesi Utara","PersentasePeserta KB Baru",2009,22.05
71,"Prov. Sulawesi Utara","PersentasePeserta KB Baru",2010,22.05
71,"Prov. Sulawesi Utara","PersentasePeserta KB Baru",2011,22.05
71,"Prov. Sulawesi Utara","PersentasePeserta KB Baru",2012,22.05
71,"Prov. Sulawesi Utara","Prevalensi BBLR per 100",2000,0
71,"Prov. Sulawesi Utara","Prevalensi BBLR per 100",2001,0
71,"Prov. Sulawesi Utara","Prevalensi BBLR per 100",2002,1.33
71,"Prov. Sulawesi Utara","Prevalensi BBLR per 100",2003,0
71,"Prov. Sulawesi Utara","Prevalensi BBLR per 100",2004,0
71,"Prov. Sulawesi Utara","Prevalensi BBLR per 100",2005,0
71,"Prov. Sulawesi Utara","Prevalensi BBLR per 100",2006,0
71,"Prov. Sulawesi Utara","Prevalensi BBLR per 100",2007,7.9
71,"Prov. Sulawesi Utara","Prevalensi BBLR per 100",2008,0
71,"Prov. Sulawesi Utara","Prevalensi BBLR per 100",2009,0
71,"Prov. Sulawesi Utara","Prevalensi BBLR per 100",2010,0
71,"Prov. Sulawesi Utara","Prevalensi BBLR per 100",2011,0
71,"Prov. Sulawesi Utara","Prevalensi BBLR per 100",2012,0
72,"Prov. Sulawesi Tengah","Jumlah Peserta JPK",2000,0
72,"Prov. Sulawesi Tengah","Jumlah Peserta JPK",2001,0
72,"Prov. Sulawesi Tengah","Jumlah Peserta JPK",2002,361619
72,"Prov. Sulawesi Tengah","Jumlah Peserta JPK",2003,361619
72,"Prov. Sulawesi Tengah","Jumlah Peserta JPK",2004,426855
72,"Prov. Sulawesi Tengah","Jumlah Peserta JPK",2005,950598
72,"Prov. Sulawesi Tengah","Jumlah Peserta JPK",2006,827545
72,"Prov. Sulawesi Tengah","Jumlah Peserta JPK",2007,947976
72,"Prov. Sulawesi Tengah","Jumlah Peserta JPK",2008,0
72,"Prov. Sulawesi Tengah","Jumlah Peserta JPK",2009,0
72,"Prov. Sulawesi Tengah","Jumlah Peserta JPK",2010,0
72,"Prov. Sulawesi Tengah","Jumlah Peserta JPK",2011,0
72,"Prov. Sulawesi Tengah","Jumlah Peserta JPK",2012,0
72,"Prov. Sulawesi Tengah","Persen Balita Gizi Buruk",2000,0
72,"Prov. Sulawesi Tengah","Persen Balita Gizi Buruk",2001,.94
72,"Prov. Sulawesi Tengah","Persen Balita Gizi Buruk",2002,9.07
72,"Prov. Sulawesi Tengah","Persen Balita Gizi Buruk",2003,9.55
72,"Prov. Sulawesi Tengah","Persen Balita Gizi Buruk",2004,0
72,"Prov. Sulawesi Tengah","Persen Balita Gizi Buruk",2005,.17
72,"Prov. Sulawesi Tengah","Persen Balita Gizi Buruk",2006,0
72,"Prov. Sulawesi Tengah","Persen Balita Gizi Buruk",2007,8.9
72,"Prov. Sulawesi Tengah","Persen Balita Gizi Buruk",2008,0
72,"Prov. Sulawesi Tengah","Persen Balita Gizi Buruk",2009,0
72,"Prov. Sulawesi Tengah","Persen Balita Gizi Buruk",2010,0
72,"Prov. Sulawesi Tengah","Persen Balita Gizi Buruk",2011,0
72,"Prov. Sulawesi Tengah","Persen Balita Gizi Buruk",2012,0
72,"Prov. Sulawesi Tengah","Persen Desa UCI",2000,0
72,"Prov. Sulawesi Tengah","Persen Desa UCI",2001,0
72,"Prov. Sulawesi Tengah","Persen Desa UCI",2002,60.43
72,"Prov. Sulawesi Tengah","Persen Desa UCI",2003,68.63
72,"Prov. Sulawesi Tengah","Persen Desa UCI",2004,72.15
72,"Prov. Sulawesi Tengah","Persen Desa UCI",2005,68.97
72,"Prov. Sulawesi Tengah","Persen Desa UCI",2006,73.87
72,"Prov. Sulawesi Tengah","Persen Desa UCI",2007,67.88
72,"Prov. Sulawesi Tengah","Persen Desa UCI",2008,72.63
72,"Prov. Sulawesi Tengah","Persen Desa UCI",2009,69.53
72,"Prov. Sulawesi Tengah","Persen Desa UCI",2010,69.53
72,"Prov. Sulawesi Tengah","Persen Desa UCI",2011,69.53
72,"Prov. Sulawesi Tengah","Persen Desa UCI",2012,69.53
72,"Prov. Sulawesi Tengah","Persen Drop out imunisasi",2000,7.01
72,"Prov. Sulawesi Tengah","Persen Drop out imunisasi",2001,8.89
72,"Prov. Sulawesi Tengah","Persen Drop out imunisasi",2002,9
72,"Prov. Sulawesi Tengah","Persen Drop out imunisasi",2003,16.32
72,"Prov. Sulawesi Tengah","Persen Drop out imunisasi",2004,10.1
72,"Prov. Sulawesi Tengah","Persen Drop out imunisasi",2005,7.7
72,"Prov. Sulawesi Tengah","Persen Drop out imunisasi",2006,9.8
72,"Prov. Sulawesi Tengah","Persen Drop out imunisasi",2007,11
72,"Prov. Sulawesi Tengah","Persen Drop out imunisasi",2008,8.2
72,"Prov. Sulawesi Tengah","Persen Drop out imunisasi",2009,6.99
72,"Prov. Sulawesi Tengah","Persen Drop out imunisasi",2010,6.99
72,"Prov. Sulawesi Tengah","Persen Drop out imunisasi",2011,6.99
72,"Prov. Sulawesi Tengah","Persen Drop out imunisasi",2012,6.99
72,"Prov. Sulawesi Tengah","Persen Imunisasi Campak",2000,87.43
72,"Prov. Sulawesi Tengah","Persen Imunisasi Campak",2001,83.88
72,"Prov. Sulawesi Tengah","Persen Imunisasi Campak",2002,80.37
72,"Prov. Sulawesi Tengah","Persen Imunisasi Campak",2003,93.58
72,"Prov. Sulawesi Tengah","Persen Imunisasi Campak",2004,90.11
72,"Prov. Sulawesi Tengah","Persen Imunisasi Campak",2005,73.1
72,"Prov. Sulawesi Tengah","Persen Imunisasi Campak",2006,94.1
72,"Prov. Sulawesi Tengah","Persen Imunisasi Campak",2007,90.3
72,"Prov. Sulawesi Tengah","Persen Imunisasi Campak",2008,96.1
72,"Prov. Sulawesi Tengah","Persen Imunisasi Campak",2009,91.05
72,"Prov. Sulawesi Tengah","Persen Imunisasi Campak",2010,91.05
72,"Prov. Sulawesi Tengah","Persen Imunisasi Campak",2011,91.05
72,"Prov. Sulawesi Tengah","Persen Imunisasi Campak",2012,91.05
72,"Prov. Sulawesi Tengah","Persen Kunjungan Bayi",2000,0
72,"Prov. Sulawesi Tengah","Persen Kunjungan Bayi",2001,0
72,"Prov. Sulawesi Tengah","Persen Kunjungan Bayi",2002,0
72,"Prov. Sulawesi Tengah","Persen Kunjungan Bayi",2003,71.44
72,"Prov. Sulawesi Tengah","Persen Kunjungan Bayi",2004,79.4
72,"Prov. Sulawesi Tengah","Persen Kunjungan Bayi",2005,0
72,"Prov. Sulawesi Tengah","Persen Kunjungan Bayi",2006,0
72,"Prov. Sulawesi Tengah","Persen Kunjungan Bayi",2007,0
72,"Prov. Sulawesi Tengah","Persen Kunjungan Bayi",2008,0
72,"Prov. Sulawesi Tengah","Persen Kunjungan Bayi",2009,77
72,"Prov. Sulawesi Tengah","Persen Kunjungan Bayi",2010,77
72,"Prov. Sulawesi Tengah","Persen Kunjungan Bayi",2011,77
72,"Prov. Sulawesi Tengah","Persen Kunjungan Bayi",2012,77
72,"Prov. Sulawesi Tengah","Persen Kunjungan K1",2000,89.9
72,"Prov. Sulawesi Tengah","Persen Kunjungan K1",2001,90.27
72,"Prov. Sulawesi Tengah","Persen Kunjungan K1",2002,90.45
72,"Prov. Sulawesi Tengah","Persen Kunjungan K1",2003,0
72,"Prov. Sulawesi Tengah","Persen Kunjungan K1",2004,91.2
72,"Prov. Sulawesi Tengah","Persen Kunjungan K1",2005,85.43
72,"Prov. Sulawesi Tengah","Persen Kunjungan K1",2006,86.27
72,"Prov. Sulawesi Tengah","Persen Kunjungan K1",2007,95.64
72,"Prov. Sulawesi Tengah","Persen Kunjungan K1",2008,84.95
72,"Prov. Sulawesi Tengah","Persen Kunjungan K1",2009,98.02
72,"Prov. Sulawesi Tengah","Persen Kunjungan K1",2010,98.02
72,"Prov. Sulawesi Tengah","Persen Kunjungan K1",2011,98.02
72,"Prov. Sulawesi Tengah","Persen Kunjungan K1",2012,98.02
72,"Prov. Sulawesi Tengah","Persen Kunjungan K4",2000,82.56
72,"Prov. Sulawesi Tengah","Persen Kunjungan K4",2001,80.3
72,"Prov. Sulawesi Tengah","Persen Kunjungan K4",2002,73.76
72,"Prov. Sulawesi Tengah","Persen Kunjungan K4",2003,77.33
72,"Prov. Sulawesi Tengah","Persen Kunjungan K4",2004,81.75
72,"Prov. Sulawesi Tengah","Persen Kunjungan K4",2005,75.48
72,"Prov. Sulawesi Tengah","Persen Kunjungan K4",2006,77.01
72,"Prov. Sulawesi Tengah","Persen Kunjungan K4",2007,82.54
72,"Prov. Sulawesi Tengah","Persen Kunjungan K4",2008,73.44
72,"Prov. Sulawesi Tengah","Persen Kunjungan K4",2009,84.04
72,"Prov. Sulawesi Tengah","Persen Kunjungan K4",2010,84.04
72,"Prov. Sulawesi Tengah","Persen Kunjungan K4",2011,84.04
72,"Prov. Sulawesi Tengah","Persen Kunjungan K4",2012,84.04
72,"Prov. Sulawesi Tengah","Persen Kunjungan Neonatus KN1",2000,71.72
72,"Prov. Sulawesi Tengah","Persen Kunjungan Neonatus KN1",2001,80.33
72,"Prov. Sulawesi Tengah","Persen Kunjungan Neonatus KN1",2002,64.53
72,"Prov. Sulawesi Tengah","Persen Kunjungan Neonatus KN1",2003,83.79
72,"Prov. Sulawesi Tengah","Persen Kunjungan Neonatus KN1",2004,82.62
72,"Prov. Sulawesi Tengah","Persen Kunjungan Neonatus KN1",2005,72.14
72,"Prov. Sulawesi Tengah","Persen Kunjungan Neonatus KN1",2006,84.04
72,"Prov. Sulawesi Tengah","Persen Kunjungan Neonatus KN1",2007,82.14
72,"Prov. Sulawesi Tengah","Persen Kunjungan Neonatus KN1",2008,
72,"Prov. Sulawesi Tengah","Persen Kunjungan Neonatus KN1",2009,80.9
72,"Prov. Sulawesi Tengah","Persen Kunjungan Neonatus KN1",2010,80.9
72,"Prov. Sulawesi Tengah","Persen Kunjungan Neonatus KN1",2011,80.9
72,"Prov. Sulawesi Tengah","Persen Kunjungan Neonatus KN1",2012,80.9
72,"Prov. Sulawesi Tengah","Persen Pemberian Fe3 Ibu Hamil",2000,0
72,"Prov. Sulawesi Tengah","Persen Pemberian Fe3 Ibu Hamil",2001,48.14
72,"Prov. Sulawesi Tengah","Persen Pemberian Fe3 Ibu Hamil",2002,72.65
72,"Prov. Sulawesi Tengah","Persen Pemberian Fe3 Ibu Hamil",2003,72.65
72,"Prov. Sulawesi Tengah","Persen Pemberian Fe3 Ibu Hamil",2004,76.63
72,"Prov. Sulawesi Tengah","Persen Pemberian Fe3 Ibu Hamil",2005,8.66
72,"Prov. Sulawesi Tengah","Persen Pemberian Fe3 Ibu Hamil",2006,68.81
72,"Prov. Sulawesi Tengah","Persen Pemberian Fe3 Ibu Hamil",2007,78.36
72,"Prov. Sulawesi Tengah","Persen Pemberian Fe3 Ibu Hamil",2008,77.28
72,"Prov. Sulawesi Tengah","Persen Pemberian Fe3 Ibu Hamil",2009,36.12
72,"Prov. Sulawesi Tengah","Persen Pemberian Fe3 Ibu Hamil",2010,36.12
72,"Prov. Sulawesi Tengah","Persen Pemberian Fe3 Ibu Hamil",2011,36.12
72,"Prov. Sulawesi Tengah","Persen Pemberian Fe3 Ibu Hamil",2012,36.12
72,"Prov. Sulawesi Tengah","Persen Salinakes",2000,68.03
72,"Prov. Sulawesi Tengah","Persen Salinakes",2001,68.03
72,"Prov. Sulawesi Tengah","Persen Salinakes",2002,69.05
72,"Prov. Sulawesi Tengah","Persen Salinakes",2003,77.36
72,"Prov. Sulawesi Tengah","Persen Salinakes",2004,81.97
72,"Prov. Sulawesi Tengah","Persen Salinakes",2005,62.73
72,"Prov. Sulawesi Tengah","Persen Salinakes",2006,77.82
72,"Prov. Sulawesi Tengah","Persen Salinakes",2007,79.24
72,"Prov. Sulawesi Tengah","Persen Salinakes",2008,79.33
72,"Prov. Sulawesi Tengah","Persen Salinakes",2009,80.51
72,"Prov. Sulawesi Tengah","Persen Salinakes",2010,80.51
72,"Prov. Sulawesi Tengah","Persen Salinakes",2011,80.51
72,"Prov. Sulawesi Tengah","Persen Salinakes",2012,80.51
72,"Prov. Sulawesi Tengah","PersentasePeserta KB Baru",2000,0
72,"Prov. Sulawesi Tengah","PersentasePeserta KB Baru",2001,17208
72,"Prov. Sulawesi Tengah","PersentasePeserta KB Baru",2002,103391
72,"Prov. Sulawesi Tengah","PersentasePeserta KB Baru",2003,3842
72,"Prov. Sulawesi Tengah","PersentasePeserta KB Baru",2004,0
72,"Prov. Sulawesi Tengah","PersentasePeserta KB Baru",2005,50312
72,"Prov. Sulawesi Tengah","PersentasePeserta KB Baru",2006,45668
72,"Prov. Sulawesi Tengah","PersentasePeserta KB Baru",2007,59135
72,"Prov. Sulawesi Tengah","PersentasePeserta KB Baru",2008,64897
72,"Prov. Sulawesi Tengah","PersentasePeserta KB Baru",2009,15.8
72,"Prov. Sulawesi Tengah","PersentasePeserta KB Baru",2010,15.8
72,"Prov. Sulawesi Tengah","PersentasePeserta KB Baru",2011,15.8
72,"Prov. Sulawesi Tengah","PersentasePeserta KB Baru",2012,15.8
72,"Prov. Sulawesi Tengah","Prevalensi BBLR per 100",2000,12.59
72,"Prov. Sulawesi Tengah","Prevalensi BBLR per 100",2001,1.76
72,"Prov. Sulawesi Tengah","Prevalensi BBLR per 100",2002,22.87
72,"Prov. Sulawesi Tengah","Prevalensi BBLR per 100",2003,0
72,"Prov. Sulawesi Tengah","Prevalensi BBLR per 100",2004,0
72,"Prov. Sulawesi Tengah","Prevalensi BBLR per 100",2005,0
72,"Prov. Sulawesi Tengah","Prevalensi BBLR per 100",2006,0
72,"Prov. Sulawesi Tengah","Prevalensi BBLR per 100",2007,15.7
72,"Prov. Sulawesi Tengah","Prevalensi BBLR per 100",2008,0
72,"Prov. Sulawesi Tengah","Prevalensi BBLR per 100",2009,0
72,"Prov. Sulawesi Tengah","Prevalensi BBLR per 100",2010,0
72,"Prov. Sulawesi Tengah","Prevalensi BBLR per 100",2011,0
72,"Prov. Sulawesi Tengah","Prevalensi BBLR per 100",2012,0
73,"Prov. Sulawesi Selatan","Jumlah Peserta JPK",2000,0
73,"Prov. Sulawesi Selatan","Jumlah Peserta JPK",2001,0
73,"Prov. Sulawesi Selatan","Jumlah Peserta JPK",2002,822261
73,"Prov. Sulawesi Selatan","Jumlah Peserta JPK",2003,822261
73,"Prov. Sulawesi Selatan","Jumlah Peserta JPK",2004,1576827
73,"Prov. Sulawesi Selatan","Jumlah Peserta JPK",2005,3447447
73,"Prov. Sulawesi Selatan","Jumlah Peserta JPK",2006,2525774
73,"Prov. Sulawesi Selatan","Jumlah Peserta JPK",2007,2973853
73,"Prov. Sulawesi Selatan","Jumlah Peserta JPK",2008,0
73,"Prov. Sulawesi Selatan","Jumlah Peserta JPK",2009,0
73,"Prov. Sulawesi Selatan","Jumlah Peserta JPK",2010,0
73,"Prov. Sulawesi Selatan","Jumlah Peserta JPK",2011,0
73,"Prov. Sulawesi Selatan","Jumlah Peserta JPK",2012,0
73,"Prov. Sulawesi Selatan","Persen Balita Gizi Buruk",2000,0
73,"Prov. Sulawesi Selatan","Persen Balita Gizi Buruk",2001,.32
73,"Prov. Sulawesi Selatan","Persen Balita Gizi Buruk",2002,8.6
73,"Prov. Sulawesi Selatan","Persen Balita Gizi Buruk",2003,9.96
73,"Prov. Sulawesi Selatan","Persen Balita Gizi Buruk",2004,0
73,"Prov. Sulawesi Selatan","Persen Balita Gizi Buruk",2005,.04
73,"Prov. Sulawesi Selatan","Persen Balita Gizi Buruk",2006,0
73,"Prov. Sulawesi Selatan","Persen Balita Gizi Buruk",2007,5.1
73,"Prov. Sulawesi Selatan","Persen Balita Gizi Buruk",2008,0
73,"Prov. Sulawesi Selatan","Persen Balita Gizi Buruk",2009,0
73,"Prov. Sulawesi Selatan","Persen Balita Gizi Buruk",2010,0
73,"Prov. Sulawesi Selatan","Persen Balita Gizi Buruk",2011,0
73,"Prov. Sulawesi Selatan","Persen Balita Gizi Buruk",2012,0
73,"Prov. Sulawesi Selatan","Persen Desa UCI",2000,0
73,"Prov. Sulawesi Selatan","Persen Desa UCI",2001,0
73,"Prov. Sulawesi Selatan","Persen Desa UCI",2002,79.35
73,"Prov. Sulawesi Selatan","Persen Desa UCI",2003,72.03
73,"Prov. Sulawesi Selatan","Persen Desa UCI",2004,73.56
73,"Prov. Sulawesi Selatan","Persen Desa UCI",2005,78
73,"Prov. Sulawesi Selatan","Persen Desa UCI",2006,79.13
73,"Prov. Sulawesi Selatan","Persen Desa UCI",2007,82.66
73,"Prov. Sulawesi Selatan","Persen Desa UCI",2008,81.78
73,"Prov. Sulawesi Selatan","Persen Desa UCI",2009,83.61
73,"Prov. Sulawesi Selatan","Persen Desa UCI",2010,83.61
73,"Prov. Sulawesi Selatan","Persen Desa UCI",2011,83.61
73,"Prov. Sulawesi Selatan","Persen Desa UCI",2012,83.61
73,"Prov. Sulawesi Selatan","Persen Drop out imunisasi",2000,10.94
73,"Prov. Sulawesi Selatan","Persen Drop out imunisasi",2001,9.65
73,"Prov. Sulawesi Selatan","Persen Drop out imunisasi",2002,5.6
73,"Prov. Sulawesi Selatan","Persen Drop out imunisasi",2003,11.59
73,"Prov. Sulawesi Selatan","Persen Drop out imunisasi",2004,4
73,"Prov. Sulawesi Selatan","Persen Drop out imunisasi",2005,7.6
73,"Prov. Sulawesi Selatan","Persen Drop out imunisasi",2006,8.4
73,"Prov. Sulawesi Selatan","Persen Drop out imunisasi",2007,4.2
73,"Prov. Sulawesi Selatan","Persen Drop out imunisasi",2008,5.4
73,"Prov. Sulawesi Selatan","Persen Drop out imunisasi",2009,4.1
73,"Prov. Sulawesi Selatan","Persen Drop out imunisasi",2010,4.1
73,"Prov. Sulawesi Selatan","Persen Drop out imunisasi",2011,4.1
73,"Prov. Sulawesi Selatan","Persen Drop out imunisasi",2012,4.1
73,"Prov. Sulawesi Selatan","Persen Imunisasi Campak",2000,93.23
73,"Prov. Sulawesi Selatan","Persen Imunisasi Campak",2001,87.09
73,"Prov. Sulawesi Selatan","Persen Imunisasi Campak",2002,90.4
73,"Prov. Sulawesi Selatan","Persen Imunisasi Campak",2003,81.09
73,"Prov. Sulawesi Selatan","Persen Imunisasi Campak",2004,89.93
73,"Prov. Sulawesi Selatan","Persen Imunisasi Campak",2005,73.6
73,"Prov. Sulawesi Selatan","Persen Imunisasi Campak",2006,85.4
73,"Prov. Sulawesi Selatan","Persen Imunisasi Campak",2007,88.2
73,"Prov. Sulawesi Selatan","Persen Imunisasi Campak",2008,94.2
73,"Prov. Sulawesi Selatan","Persen Imunisasi Campak",2009,92.66
73,"Prov. Sulawesi Selatan","Persen Imunisasi Campak",2010,92.66
73,"Prov. Sulawesi Selatan","Persen Imunisasi Campak",2011,92.66
73,"Prov. Sulawesi Selatan","Persen Imunisasi Campak",2012,92.66
73,"Prov. Sulawesi Selatan","Persen Kunjungan Bayi",2000,0
73,"Prov. Sulawesi Selatan","Persen Kunjungan Bayi",2001,0
73,"Prov. Sulawesi Selatan","Persen Kunjungan Bayi",2002,0
73,"Prov. Sulawesi Selatan","Persen Kunjungan Bayi",2003,83.01
73,"Prov. Sulawesi Selatan","Persen Kunjungan Bayi",2004,76.58
73,"Prov. Sulawesi Selatan","Persen Kunjungan Bayi",2005,0
73,"Prov. Sulawesi Selatan","Persen Kunjungan Bayi",2006,0
73,"Prov. Sulawesi Selatan","Persen Kunjungan Bayi",2007,0
73,"Prov. Sulawesi Selatan","Persen Kunjungan Bayi",2008,0
73,"Prov. Sulawesi Selatan","Persen Kunjungan Bayi",2009,73.1
73,"Prov. Sulawesi Selatan","Persen Kunjungan Bayi",2010,73.1
73,"Prov. Sulawesi Selatan","Persen Kunjungan Bayi",2011,73.1
73,"Prov. Sulawesi Selatan","Persen Kunjungan Bayi",2012,73.1
73,"Prov. Sulawesi Selatan","Persen Kunjungan K1",2000,0
73,"Prov. Sulawesi Selatan","Persen Kunjungan K1",2001,88.16
73,"Prov. Sulawesi Selatan","Persen Kunjungan K1",2002,95.63
73,"Prov. Sulawesi Selatan","Persen Kunjungan K1",2003,0
73,"Prov. Sulawesi Selatan","Persen Kunjungan K1",2004,87.14
73,"Prov. Sulawesi Selatan","Persen Kunjungan K1",2005,89.39
73,"Prov. Sulawesi Selatan","Persen Kunjungan K1",2006,93.39
73,"Prov. Sulawesi Selatan","Persen Kunjungan K1",2007,92.74
73,"Prov. Sulawesi Selatan","Persen Kunjungan K1",2008,98.38
73,"Prov. Sulawesi Selatan","Persen Kunjungan K1",2009,97.91
73,"Prov. Sulawesi Selatan","Persen Kunjungan K1",2010,97.91
73,"Prov. Sulawesi Selatan","Persen Kunjungan K1",2011,97.91
73,"Prov. Sulawesi Selatan","Persen Kunjungan K1",2012,97.91
73,"Prov. Sulawesi Selatan","Persen Kunjungan K4",2000,0
73,"Prov. Sulawesi Selatan","Persen Kunjungan K4",2001,63.66
73,"Prov. Sulawesi Selatan","Persen Kunjungan K4",2002,73.45
73,"Prov. Sulawesi Selatan","Persen Kunjungan K4",2003,70.5
73,"Prov. Sulawesi Selatan","Persen Kunjungan K4",2004,68.51
73,"Prov. Sulawesi Selatan","Persen Kunjungan K4",2005,70.06
73,"Prov. Sulawesi Selatan","Persen Kunjungan K4",2006,75.81
73,"Prov. Sulawesi Selatan","Persen Kunjungan K4",2007,76.03
73,"Prov. Sulawesi Selatan","Persen Kunjungan K4",2008,83.22
73,"Prov. Sulawesi Selatan","Persen Kunjungan K4",2009,84.47
73,"Prov. Sulawesi Selatan","Persen Kunjungan K4",2010,84.47
73,"Prov. Sulawesi Selatan","Persen Kunjungan K4",2011,84.47
73,"Prov. Sulawesi Selatan","Persen Kunjungan K4",2012,84.47
73,"Prov. Sulawesi Selatan","Persen Kunjungan Neonatus KN1",2000,0
73,"Prov. Sulawesi Selatan","Persen Kunjungan Neonatus KN1",2001,0
73,"Prov. Sulawesi Selatan","Persen Kunjungan Neonatus KN1",2002,97.87
73,"Prov. Sulawesi Selatan","Persen Kunjungan Neonatus KN1",2003,79.91
73,"Prov. Sulawesi Selatan","Persen Kunjungan Neonatus KN1",2004,80.1
73,"Prov. Sulawesi Selatan","Persen Kunjungan Neonatus KN1",2005,60.01
73,"Prov. Sulawesi Selatan","Persen Kunjungan Neonatus KN1",2006,112.32
73,"Prov. Sulawesi Selatan","Persen Kunjungan Neonatus KN1",2007,73.63
73,"Prov. Sulawesi Selatan","Persen Kunjungan Neonatus KN1",2008,
73,"Prov. Sulawesi Selatan","Persen Kunjungan Neonatus KN1",2009,88.6
73,"Prov. Sulawesi Selatan","Persen Kunjungan Neonatus KN1",2010,88.6
73,"Prov. Sulawesi Selatan","Persen Kunjungan Neonatus KN1",2011,88.6
73,"Prov. Sulawesi Selatan","Persen Kunjungan Neonatus KN1",2012,88.6
73,"Prov. Sulawesi Selatan","Persen Pemberian Fe3 Ibu Hamil",2000,56.75
73,"Prov. Sulawesi Selatan","Persen Pemberian Fe3 Ibu Hamil",2001,89.83
73,"Prov. Sulawesi Selatan","Persen Pemberian Fe3 Ibu Hamil",2002,0
73,"Prov. Sulawesi Selatan","Persen Pemberian Fe3 Ibu Hamil",2003,56.5
73,"Prov. Sulawesi Selatan","Persen Pemberian Fe3 Ibu Hamil",2004,46.84
73,"Prov. Sulawesi Selatan","Persen Pemberian Fe3 Ibu Hamil",2005,59.51
73,"Prov. Sulawesi Selatan","Persen Pemberian Fe3 Ibu Hamil",2006,59.51
73,"Prov. Sulawesi Selatan","Persen Pemberian Fe3 Ibu Hamil",2007,63.8
73,"Prov. Sulawesi Selatan","Persen Pemberian Fe3 Ibu Hamil",2008,47.74
73,"Prov. Sulawesi Selatan","Persen Pemberian Fe3 Ibu Hamil",2009,38.51
73,"Prov. Sulawesi Selatan","Persen Pemberian Fe3 Ibu Hamil",2010,38.51
73,"Prov. Sulawesi Selatan","Persen Pemberian Fe3 Ibu Hamil",2011,38.51
73,"Prov. Sulawesi Selatan","Persen Pemberian Fe3 Ibu Hamil",2012,38.51
73,"Prov. Sulawesi Selatan","Persen Salinakes",2000,0
73,"Prov. Sulawesi Selatan","Persen Salinakes",2001,115.08
73,"Prov. Sulawesi Selatan","Persen Salinakes",2002,71.45
73,"Prov. Sulawesi Selatan","Persen Salinakes",2003,68.79
73,"Prov. Sulawesi Selatan","Persen Salinakes",2004,68.32
73,"Prov. Sulawesi Selatan","Persen Salinakes",2005,68.59
73,"Prov. Sulawesi Selatan","Persen Salinakes",2006,75.68
73,"Prov. Sulawesi Selatan","Persen Salinakes",2007,75.62
73,"Prov. Sulawesi Selatan","Persen Salinakes",2008,75.62
73,"Prov. Sulawesi Selatan","Persen Salinakes",2009,88.07
73,"Prov. Sulawesi Selatan","Persen Salinakes",2010,88.07
73,"Prov. Sulawesi Selatan","Persen Salinakes",2011,88.07
73,"Prov. Sulawesi Selatan","Persen Salinakes",2012,88.07
73,"Prov. Sulawesi Selatan","PersentasePeserta KB Baru",2000,0
73,"Prov. Sulawesi Selatan","PersentasePeserta KB Baru",2001,94226
73,"Prov. Sulawesi Selatan","PersentasePeserta KB Baru",2002,45772
73,"Prov. Sulawesi Selatan","PersentasePeserta KB Baru",2003,9129
73,"Prov. Sulawesi Selatan","PersentasePeserta KB Baru",2004,0
